Order Date,Region,Category,Sales,Quantity,Profit
2017-10-22,West,Furniture,579.136,4,-28.9568
2017-10-22,East,Technology,32.7,5,-6.54
2017-10-22,East,Office Supplies,31.68,4,11.088
2017-10-22,East,Technology,2399.6,8,647.892
2017-10-22,West,Furniture,177.225,5,-120.513
2017-10-22,East,Technology,52.99,1,0.5299
2017-10-22,East,Office Supplies,63.9,5,28.755
2017-10-23,East,Furniture,240.744,4,-13.7568
2017-10-23,East,Office Supplies,2.22,1,0.666
2017-10-23,East,Office Supplies,43.44,8,21.2856
2017-10-23,South,Technology,863.88,3,107.985
2017-10-23,East,Furniture,637.896,3,-127.5792
2017-10-23,Central,Office Supplies,3.564,3,-6.237
2017-10-23,East,Furniture,69.08,11,29.0136
2017-10-23,East,Office Supplies,26.4,5,11.88
2017-10-23,East,Office Supplies,11.56,2,5.6644
2017-10-23,Central,Technology,823.96,5,51.4975
2017-10-23,Central,Office Supplies,10.272,3,0.8988
2017-10-23,East,Technology,35.88,3,10.0464
2017-10-23,Central,Technology,55.2,1,-2.07
2017-10-23,Central,Office Supplies,9.762,3,-15.1311
2017-10-23,Central,Office Supplies,259.136,4,-58.3056
2017-10-23,East,Furniture,210.68,2,50.5632
2017-10-23,Central,Office Supplies,13.72,1,1.2005
2017-10-23,East,Furniture,35.0,4,14.7
2017-10-24,South,Office Supplies,11.68,4,5.256
2017-10-24,Central,Furniture,517.405,5,-81.3065
2017-10-26,Central,Technology,19.99,1,6.7966
2017-10-26,South,Furniture,356.85,5,60.6645
2017-10-26,East,Office Supplies,33.282,3,-27.735
2017-10-26,Central,Office Supplies,6.16,2,2.9568
2017-10-26,East,Technology,61.542,1,-13.3341
2017-10-26,Central,Office Supplies,55.616,2,5.5616
2017-10-26,East,Office Supplies,14.76,5,4.9815
2017-10-26,South,Office Supplies,251.58,7,113.211
2017-10-26,East,Office Supplies,81.438,7,-65.1504
2017-10-26,East,Technology,118.65,5,19.775
2017-10-27,South,Office Supplies,5.607,3,-3.9249
2017-10-27,South,Office Supplies,6.576,3,0.5754
2017-10-27,West,Office Supplies,44.784,1,16.2342
2017-10-27,Central,Office Supplies,15.84,2,5.544
2017-10-27,West,Technology,71.96,5,7.196
2017-10-27,South,Office Supplies,56.784,7,20.5842
2017-10-27,West,Technology,95.84,4,34.742
2017-10-27,Central,Office Supplies,7.056,3,2.205
2017-10-27,Central,Technology,27.184,2,2.0388
2017-10-27,Central,Office Supplies,8.448,2,2.64
2017-10-27,West,Furniture,556.665,5,6.549
2017-10-27,West,Furniture,189.576,1,9.4788
2017-10-28,South,Office Supplies,47.952,3,16.1838
2017-10-28,South,Office Supplies,147.184,2,-29.4368
2017-10-28,Central,Technology,24.0,2,-2.7
2017-10-28,East,Office Supplies,47.98,2,23.99
2017-10-28,Central,Office Supplies,15.552,3,5.4432
2017-10-28,South,Furniture,77.952,3,15.5904
2017-10-28,East,Office Supplies,21.93,3,10.3071
2017-10-28,Central,Technology,26.176,2,-3.272
2017-10-29,East,Office Supplies,46.96,8,22.5408
2017-10-30,South,Office Supplies,105.98,7,4.2392
2017-10-30,South,Office Supplies,35.06,2,10.518
2017-10-30,Central,Furniture,16.192,2,-8.5008
2017-10-30,West,Furniture,614.272,8,-23.0352
2017-10-30,West,Furniture,199.98,2,37.9962
2017-10-30,Central,Office Supplies,54.192,6,4.0644
2017-10-30,Central,Furniture,251.006,2,-68.1302
2017-10-30,West,Furniture,97.568,2,-6.098
2017-10-30,South,Furniture,33.94,1,9.1638
2017-10-30,East,Office Supplies,11.168,2,-2.5128
2017-10-30,West,Office Supplies,13.904,2,5.214
2017-10-30,West,Office Supplies,43.86,6,20.6142
2017-10-30,West,Technology,148.48,2,16.704
2017-10-30,East,Technology,442.4,7,-55.3
2017-10-30,East,Furniture,7.168,2,0.9856
2017-10-30,West,Furniture,9.64,2,3.6632
2017-10-30,East,Office Supplies,20.736,4,7.2576
2017-10-30,South,Office Supplies,30.0,8,14.4
2017-10-30,West,Office Supplies,7.42,2,3.71
2017-10-30,West,Office Supplies,88.752,3,27.735
2017-10-30,West,Furniture,71.992,1,-0.8999
2017-10-30,West,Office Supplies,1702.12,14,510.636
2017-10-30,West,Office Supplies,19.9,5,6.567
2017-10-31,Central,Office Supplies,5.248,2,0.5904
2017-10-31,Central,Office Supplies,9.912,3,3.2214
2017-10-31,Central,Technology,508.768,4,38.1576
2017-11-01,East,Office Supplies,40.99,1,20.0851
2017-11-01,West,Office Supplies,25.12,5,7.85
2017-11-01,West,Furniture,2665.62,9,239.9058
2017-11-01,East,Office Supplies,189.7,10,91.056
2017-11-02,East,Furniture,3.312,1,0.6624
2017-11-02,South,Office Supplies,5.32,2,2.6068
2017-11-02,Central,Office Supplies,54.336,4,5.4336
2017-11-02,Central,Office Supplies,18.24,3,9.12
2017-11-02,Central,Office Supplies,27.78,6,9.1674
2017-11-02,West,Office Supplies,168.1,5,43.706
2017-11-02,East,Office Supplies,20.136,3,1.2585
2017-11-02,West,Office Supplies,23.85,5,10.7325
2017-11-02,South,Office Supplies,5.56,2,1.4456
2017-11-02,Central,Office Supplies,83.9,10,20.975
2017-11-02,East,Furniture,155.372,2,-35.5136
2017-11-02,East,Office Supplies,384.592,2,-81.7258
2017-11-02,West,Office Supplies,19.44,3,9.3312
2017-11-02,West,Office Supplies,76.58,7,38.29
2017-11-02,West,Office Supplies,8.8,5,4.224
2017-11-02,South,Technology,2249.91,9,517.4793
2017-11-02,East,Technology,859.2,4,-186.16
2017-11-02,South,Office Supplies,59.92,4,16.7776
2017-11-02,West,Office Supplies,590.352,6,206.6232
2017-11-02,West,Office Supplies,5.58,3,0.1674
2017-11-02,West,Furniture,25.02,3,10.5084
2017-11-02,West,Office Supplies,452.55,7,22.6275
2017-11-02,Central,Office Supplies,11.76,2,5.7624
2017-11-02,East,Office Supplies,8.856,3,2.8782
2017-11-02,South,Furniture,975.92,4,292.776
2017-11-03,West,Office Supplies,18.368,4,5.9696
2017-11-03,West,Furniture,486.368,4,36.4776
2017-11-03,South,Office Supplies,12.39,3,5.6994
2017-11-03,West,Technology,43.5,3,10.875
2017-11-03,West,Furniture,1673.184,12,20.9148
2017-11-03,South,Office Supplies,16.272,3,5.2884
2017-11-03,West,Technology,199.75,5,87.89
2017-11-03,East,Office Supplies,11.673,3,-7.782
2017-11-03,South,Office Supplies,55.984,2,4.1988
2017-11-03,South,Office Supplies,4.086,2,-2.9964
2017-11-03,South,Technology,959.984,2,311.9948
2017-11-03,Central,Office Supplies,8.56,2,3.852
2017-11-03,Central,Office Supplies,52.4,5,14.148
2017-11-03,Central,Office Supplies,14.94,3,6.8724
2017-11-03,West,Furniture,41.37,3,17.3754
2017-11-03,South,Office Supplies,26.4,5,11.88
2017-11-03,South,Furniture,15.992,1,0.9995
2017-11-03,West,Office Supplies,35.88,6,17.5812
2017-11-03,East,Technology,40.776,3,0.5097
2017-11-03,South,Technology,361.376,2,27.1032
2017-11-03,West,Office Supplies,139.86,7,65.7342
2017-11-03,West,Furniture,307.136,4,26.8744
2017-11-03,South,Office Supplies,10.688,2,3.7408
2017-11-04,East,Technology,70.72,4,-6.188
2017-11-04,South,Furniture,523.764,3,-192.0468
2017-11-04,South,Technology,7999.98,4,-3839.9904
2017-11-04,East,Office Supplies,194.352,3,-43.7292
2017-11-04,South,Technology,1359.96,5,118.9965
2017-11-04,South,Office Supplies,4.3,2,1.419
2017-11-04,Central,Office Supplies,23.68,2,8.88
2017-11-04,South,Office Supplies,9.664,2,3.2616
2017-11-04,South,Office Supplies,167.44,2,14.651
2017-11-04,South,Office Supplies,3.564,2,-2.97
2017-11-04,Central,Office Supplies,52.752,3,-12.5286
2017-11-04,South,Office Supplies,4.928,2,1.7248
2017-11-04,Central,Office Supplies,4.144,4,-6.4232
2017-11-04,Central,Office Supplies,1.408,2,-2.3232
2017-11-04,Central,Office Supplies,7.536,6,-13.188
2017-11-04,South,Technology,95.976,3,15.5961
2017-11-04,South,Technology,143.928,9,-32.3838
2017-11-05,East,Furniture,166.5,2,-66.6
2017-11-05,East,Technology,99.98,2,3.9992
2017-11-05,Central,Office Supplies,67.8,10,31.188
2017-11-05,Central,Office Supplies,16.03,5,-25.648
2017-11-05,East,Office Supplies,110.96,2,53.2608
2017-11-05,West,Office Supplies,2.388,2,-1.8308
2017-11-05,East,Office Supplies,164.688,6,55.5822
2017-11-05,East,Furniture,128.124,2,24.2012
2017-11-05,East,Office Supplies,11.424,1,3.7128
2017-11-05,East,Office Supplies,12.96,2,6.2208
2017-11-05,West,Office Supplies,12.96,2,6.2208
2017-11-05,Central,Technology,492.768,4,55.4364
2017-11-05,East,Technology,390.75,5,171.93
2017-11-05,West,Office Supplies,243.992,7,30.499
2017-11-05,Central,Office Supplies,4.41,1,2.0286
2017-11-05,Central,Office Supplies,167.94,3,82.2906
2017-11-05,East,Furniture,101.4,5,38.532
2017-11-05,West,Technology,159.99,1,54.3966
2017-11-06,East,Office Supplies,318.96,9,149.9112
2017-11-06,South,Office Supplies,31.104,6,10.8864
2017-11-06,South,Office Supplies,13.272,8,-10.6176
2017-11-06,Central,Office Supplies,1.248,2,-1.9344
2017-11-06,Central,Furniture,30.56,5,-19.864
2017-11-06,South,Furniture,28.272,2,6.3612
2017-11-06,East,Furniture,127.372,2,-30.9332
2017-11-06,West,Technology,16.95,1,1.017
2017-11-06,Central,Office Supplies,26.38,1,12.1348
2017-11-06,West,Office Supplies,15.28,2,7.4872
2017-11-06,East,Office Supplies,46.26,3,12.0276
2017-11-06,West,Furniture,8.73,1,2.9682
2017-11-06,West,Furniture,2036.86,7,366.6348
2017-11-06,East,Office Supplies,47.952,3,16.1838
2017-11-06,West,Office Supplies,41.4,4,19.872
2017-11-06,West,Office Supplies,5.68,2,1.7608
2017-11-06,Central,Office Supplies,13.9,5,3.614
2017-11-06,South,Office Supplies,259.136,4,-51.8272
2017-11-06,West,Furniture,449.568,2,-73.0548
2017-11-06,Central,Office Supplies,18.16,2,1.816
2017-11-06,South,Office Supplies,499.584,3,43.7136
2017-11-06,South,Office Supplies,5.78,1,2.8322
2017-11-06,West,Office Supplies,5.682,1,-3.788
2017-11-06,West,Office Supplies,59.94,3,28.1718
2017-11-06,West,Office Supplies,26.4,5,12.672
2017-11-06,West,Office Supplies,45.36,4,22.2264
2017-11-06,West,Technology,108.96,3,32.688
2017-11-07,East,Office Supplies,100.94,7,33.3102
2017-11-07,West,Office Supplies,21.792,4,7.6272
2017-11-07,East,Technology,359.97,5,-71.994
2017-11-07,Central,Office Supplies,38.16,9,19.08
2017-11-07,West,Technology,439.8,4,145.134
2017-11-07,West,Technology,59.97,3,13.7931
2017-11-07,East,Furniture,350.352,4,-140.1408
2017-11-07,East,Technology,7.88,4,2.5216
2017-11-07,East,Furniture,272.97,3,43.6752
2017-11-07,West,Technology,761.544,7,66.6351
2017-11-08,East,Furniture,274.2,10,112.422
2017-11-08,East,Office Supplies,109.9,5,32.97
2017-11-09,East,Office Supplies,1633.14,9,473.6106
2017-11-09,East,Office Supplies,544.38,3,157.8702
2017-11-09,West,Furniture,47.12,8,20.7328
2017-11-09,West,Furniture,215.976,3,-2.6997
2017-11-09,East,Technology,826.62,3,355.4466
2017-11-09,East,Office Supplies,9.64,2,4.4344
2017-11-09,South,Technology,191.976,3,38.3952
2017-11-09,West,Technology,99.99,1,43.9956
2017-11-09,West,Office Supplies,63.56,2,3.178
2017-11-09,East,Furniture,96.53,7,40.5426
2017-11-09,West,Furniture,523.392,3,52.3392
2017-11-09,South,Technology,499.168,4,31.198
2017-11-10,West,Office Supplies,400.8,5,112.224
2017-11-10,West,Office Supplies,26.352,3,9.5526
2017-11-10,West,Furniture,241.424,2,-36.2136
2017-11-10,West,Office Supplies,38.388,14,-25.592
2017-11-10,West,Technology,111.79,7,43.5981
2017-11-10,West,Technology,95.994,2,-63.996
2017-11-10,South,Office Supplies,11.52,5,-7.68
2017-11-10,West,Technology,201.584,2,15.1188
2017-11-10,West,Technology,239.952,6,-35.9928
2017-11-10,East,Technology,430.88,2,124.9552
2017-11-10,East,Office Supplies,931.176,3,314.2719
2017-11-10,West,Office Supplies,7.8,3,2.106
2017-11-10,West,Office Supplies,28.792,1,10.0772
2017-11-10,Central,Furniture,341.96,5,-427.45
2017-11-10,West,Furniture,899.136,4,-146.1096
2017-11-11,Central,Office Supplies,25.5,3,6.63
2017-11-11,South,Office Supplies,1158.12,5,130.2885
2017-11-11,East,Office Supplies,10.368,2,3.6288
2017-11-11,South,Furniture,88.92,5,14.4495
2017-11-11,West,Office Supplies,121.6,5,39.52
2017-11-11,Central,Office Supplies,10.44,5,3.393
2017-11-11,West,Office Supplies,19.44,3,9.3312
2017-11-11,East,Office Supplies,35.48,1,0.0
2017-11-11,Central,Office Supplies,18.336,4,-32.088
2017-11-11,Central,Technology,35.184,2,12.3144
2017-11-11,West,Office Supplies,10.89,1,2.8314
2017-11-11,Central,Office Supplies,45.92,4,21.5824
2017-11-11,Central,Office Supplies,181.86,7,50.9208
2017-11-11,Central,Office Supplies,18.24,3,8.5728
2017-11-11,West,Furniture,34.92,4,11.8728
2017-11-12,Central,Furniture,22.848,3,-17.7072
2017-11-12,East,Office Supplies,221.024,2,-55.256
2017-11-12,West,Furniture,113.568,2,-5.6784
2017-11-12,East,Technology,18.544,2,3.0134
2017-11-12,East,Technology,370.782,3,-92.6955
2017-11-12,West,Office Supplies,27.93,3,8.0997
2017-11-12,West,Office Supplies,9.96,2,4.5816
2017-11-12,West,Office Supplies,14.016,4,4.9056
2017-11-12,West,Technology,7.92,2,0.693
2017-11-12,West,Office Supplies,76.12,2,22.0748
2017-11-12,West,Office Supplies,18.24,3,9.12
2017-11-12,South,Office Supplies,26.72,5,9.352
2017-11-12,East,Office Supplies,15.92,5,5.373
2017-11-12,West,Office Supplies,11.56,2,5.6644
2017-11-12,East,Office Supplies,10.848,2,3.5256
2017-11-12,West,Technology,671.984,2,50.3988
2017-11-12,West,Office Supplies,23.12,5,8.381
2017-11-12,Central,Office Supplies,30.56,5,-45.84
2017-11-12,Central,Office Supplies,77.952,3,-15.5904
2017-11-12,Central,Technology,67.992,1,8.499
2017-11-12,Central,Office Supplies,12.224,2,4.4312
2017-11-12,Central,Office Supplies,540.048,3,-47.2542
2017-11-12,Central,Technology,44.784,2,-0.5598
2017-11-12,West,Technology,41.6,4,13.0
2017-11-12,West,Office Supplies,9.21,3,2.3025
2017-11-12,West,Office Supplies,10.56,2,4.752
2017-11-12,Central,Office Supplies,223.056,9,69.705
2017-11-12,Central,Office Supplies,16.056,3,5.8203
2017-11-12,West,Furniture,113.888,2,9.9652
2017-11-12,West,Technology,62.352,6,-10.9116
2017-11-13,East,Office Supplies,11.22,10,-7.48
2017-11-13,South,Office Supplies,2.064,1,0.1548
2017-11-13,Central,Office Supplies,61.792,4,6.1792
2017-11-13,West,Technology,22.0,5,1.375
2017-11-13,East,Technology,629.95,5,163.787
2017-11-13,West,Furniture,2404.704,6,150.294
2017-11-13,West,Office Supplies,563.024,11,190.0206
2017-11-13,West,Office Supplies,344.91,3,10.3473
2017-11-13,South,Office Supplies,720.064,4,-63.0056
2017-11-13,Central,Office Supplies,9.324,6,-24.7086
2017-11-13,West,Technology,82.95,5,29.0325
2017-11-13,West,Office Supplies,8.64,3,4.2336
2017-11-13,East,Technology,43.6,4,12.208
2017-11-13,East,Furniture,154.95,3,30.99
2017-11-13,East,Technology,652.995,7,-935.9595
2017-11-13,East,Technology,60.864,4,9.1296
2017-11-13,East,Technology,163.96,4,70.5028
2017-11-13,East,Office Supplies,11.21,1,3.363
2017-11-13,Central,Office Supplies,230.376,3,-48.9549
2017-11-13,South,Technology,239.92,8,23.992
2017-11-13,Central,Furniture,205.9992,3,-27.2646
2017-11-13,South,Office Supplies,8.904,3,3.339
2017-11-14,East,Office Supplies,96.36,6,25.0536
2017-11-14,Central,Office Supplies,45.04,2,4.504
2017-11-14,Central,Office Supplies,15.28,2,7.4872
2017-11-14,West,Furniture,321.568,2,28.1372
2017-11-14,East,Office Supplies,8.64,2,3.024
2017-11-14,Central,Technology,167.952,6,-27.2922
2017-11-14,Central,Office Supplies,21.99,5,-32.985
2017-11-14,East,Technology,119.94,10,15.992
2017-11-14,West,Office Supplies,34.24,8,9.9296
2017-11-14,East,Office Supplies,3.648,2,-2.7968
2017-11-15,South,Furniture,339.136,4,0.0
2017-11-15,South,Furniture,220.064,4,55.016
2017-11-16,West,Office Supplies,811.28,8,24.3384
2017-11-16,East,Office Supplies,1.824,1,-1.3984
2017-11-16,West,Technology,107.88,3,10.788
2017-11-16,East,Office Supplies,146.82,3,73.41
2017-11-16,East,Office Supplies,86.352,3,5.397
2017-11-16,East,Technology,899.982,3,74.9985
2017-11-16,West,Furniture,139.92,2,23.7864
2017-11-16,East,Technology,52.44,4,24.1224
2017-11-16,West,Office Supplies,48.86,7,0.9772
2017-11-16,West,Office Supplies,33.29,1,7.9896
2017-11-16,West,Furniture,17.31,3,5.193
2017-11-16,East,Technology,119.94,6,5.997
2017-11-16,West,Office Supplies,23.36,4,6.0736
2017-11-16,West,Furniture,119.94,3,23.988
2017-11-16,West,Furniture,12.42,3,4.4712
2017-11-16,West,Office Supplies,73.68,6,34.6296
2017-11-16,West,Technology,1919.976,3,215.9973
2017-11-16,East,Technology,139.96,5,-1.7495
2017-11-17,West,Office Supplies,13.904,2,4.5188
2017-11-17,West,Office Supplies,19.608,3,6.6177
2017-11-17,East,Office Supplies,43.8,6,20.586
2017-11-17,South,Technology,431.16,5,107.79
2017-11-17,East,Office Supplies,50.94,3,14.2632
2017-11-17,South,Technology,79.99,1,28.7964
2017-11-17,South,Technology,206.1,5,55.647
2017-11-17,South,Office Supplies,35.04,2,12.264
2017-11-17,West,Office Supplies,4.158,7,-3.465
2017-11-17,South,Office Supplies,268.24,7,93.884
2017-11-17,Central,Technology,239.96,5,83.986
2017-11-17,East,Technology,10499.97,3,5039.9856
2017-11-17,East,Office Supplies,1247.64,3,349.3392
2017-11-17,East,Office Supplies,38.88,6,18.6624
2017-11-17,East,Furniture,187.76,4,76.9816
2017-11-17,Central,Furniture,327.7328,2,-14.4588
2017-11-18,Central,Furniture,127.386,2,-25.4772
2017-11-18,South,Office Supplies,81.36,5,-19.323
2017-11-18,Central,Office Supplies,55.584,6,20.844
2017-11-18,West,Office Supplies,169.68,6,45.8136
2017-11-18,West,Technology,132.52,4,54.3332
2017-11-18,West,Office Supplies,2.96,2,1.4208
2017-11-18,East,Office Supplies,38.864,7,7.7728
2017-11-18,West,Office Supplies,8.448,2,2.9568
2017-11-18,Central,Office Supplies,92.52,6,24.9804
2017-11-18,Central,Furniture,19.76,4,8.2992
2017-11-18,Central,Office Supplies,37.76,1,10.5728
2017-11-18,East,Technology,74.95,5,36.7255
2017-11-18,Central,Furniture,5.82,2,2.7354
2017-11-18,West,Office Supplies,95.94,3,9.594
2017-11-18,South,Office Supplies,41.472,8,14.5152
2017-11-18,South,Office Supplies,20.736,4,7.2576
2017-11-18,South,Office Supplies,44.384,1,15.5344
2017-11-18,South,Office Supplies,2.944,1,-0.6624
2017-11-18,South,Office Supplies,20.232,8,-16.1856
2017-11-18,Central,Office Supplies,7.38,2,3.4686
2017-11-18,South,Office Supplies,389.056,4,48.632
2017-11-19,East,Office Supplies,2504.74,7,626.185
2017-11-19,East,Office Supplies,58.408,7,18.2525
2017-11-19,Central,Office Supplies,31.776,4,8.7384
2017-11-19,Central,Furniture,718.116,6,-71.8116
2017-11-19,Central,Furniture,219.075,3,-131.445
2017-11-19,East,Office Supplies,16.74,3,8.37
2017-11-19,Central,Furniture,15.992,2,-13.993
2017-11-19,Central,Office Supplies,99.136,4,8.6744
2017-11-19,Central,Office Supplies,6.672,1,0.5004
2017-11-19,Central,Office Supplies,16.896,4,5.28
2017-11-19,East,Furniture,79.974,3,-29.3238
2017-11-19,East,Office Supplies,41.28,6,13.932
2017-11-19,West,Furniture,18.7,1,7.106
2017-11-19,Central,Furniture,191.058,3,-46.3998
2017-11-19,South,Office Supplies,25.06,7,12.53
2017-11-19,South,Office Supplies,22.96,7,6.6584
2017-11-19,East,Office Supplies,13.36,2,6.4128
2017-11-19,West,Office Supplies,305.01,9,76.2525
2017-11-19,West,Technology,31.968,4,2.3976
2017-11-19,South,Furniture,821.88,6,213.6888
2017-11-19,South,Office Supplies,21.96,2,10.7604
2017-11-19,Central,Office Supplies,13.04,5,3.912
2017-11-19,Central,Furniture,305.312,2,-8.7232
2017-11-19,Central,Furniture,233.058,3,-53.2704
2017-11-19,Central,Office Supplies,1525.188,6,-2287.782
2017-11-19,East,Office Supplies,59.913,7,-45.9333
2017-11-20,East,Furniture,183.968,2,-25.2956
2017-11-20,West,Office Supplies,84.056,7,27.3182
2017-11-20,West,Furniture,42.6,3,16.614
2017-11-20,East,Office Supplies,46.76,7,22.4448
2017-11-20,East,Furniture,50.97,3,9.1746
2017-11-20,East,Technology,569.99,1,170.997
2017-11-20,West,Furniture,283.92,5,-46.137
2017-11-20,East,Office Supplies,68.97,3,19.3116
2017-11-20,South,Furniture,209.568,2,-23.5764
2017-11-20,Central,Office Supplies,22.0,10,9.68
2017-11-20,East,Furniture,77.6,5,28.13
2017-11-20,South,Office Supplies,23.968,7,2.6964
2017-11-20,South,Office Supplies,28.728,3,1.7955
2017-11-20,East,Technology,2.97,3,1.3365
2017-11-20,East,Technology,1259.97,3,327.5922
2017-11-20,East,Furniture,4.656,2,1.5714
2017-11-20,South,Furniture,27.58,2,11.5836
2017-11-21,West,Technology,1039.992,1,103.9992
2017-11-21,West,Office Supplies,150.8,5,56.55
2017-11-21,West,Office Supplies,51.84,8,24.8832
2017-11-21,West,Technology,659.976,3,49.4982
2017-11-21,Central,Technology,55.176,3,-12.4146
2017-11-21,West,Furniture,70.98,1,20.5842
2017-11-21,West,Office Supplies,40.736,2,14.7668
2017-11-21,West,Office Supplies,8.62,1,2.2412
2017-11-21,East,Furniture,27.42,1,11.2422
2017-11-21,West,Office Supplies,9.02,2,3.5178
2017-11-21,West,Office Supplies,5.56,2,1.4456
2017-11-21,West,Office Supplies,56.56,2,15.2712
2017-11-21,East,Office Supplies,8.448,2,2.64
2017-11-21,West,Office Supplies,11.76,4,3.1752
2017-11-21,East,Office Supplies,39.296,4,3.9296
2017-11-22,Central,Office Supplies,35.712,8,2.232
2017-11-23,Central,Technology,195.96,5,19.596
2017-11-23,Central,Office Supplies,287.92,8,138.2016
2017-11-23,Central,Office Supplies,36.288,7,12.7008
2017-11-23,Central,Furniture,28.4,2,11.076
2017-11-23,Central,Office Supplies,4.36,2,0.1744
2017-11-23,South,Office Supplies,3.304,1,1.0738
2017-11-23,Central,Office Supplies,78.304,2,29.364
2017-11-23,Central,Furniture,127.785,1,-31.0335
2017-11-23,East,Furniture,24.048,9,7.2144
2017-11-23,Central,Office Supplies,6.104,2,-9.156
2017-11-23,Central,Technology,222.384,2,16.6788
2017-11-23,Central,Office Supplies,11.52,5,4.176
2017-11-23,Central,Office Supplies,10.688,2,3.7408
2017-11-23,East,Office Supplies,7.476,1,-5.9808
2017-11-23,Central,Furniture,6.464,1,-4.04
2017-11-23,South,Technology,74.112,8,17.6016
2017-11-23,South,Technology,27.992,1,2.0994
2017-11-24,East,Office Supplies,16.38,9,7.371
2017-11-24,Central,Office Supplies,10.824,3,2.5707
2017-11-24,East,Technology,89.988,2,-14.998
2017-11-24,East,Office Supplies,229.544,7,83.2097
2017-11-24,South,Office Supplies,11.673,3,-7.782
2017-11-24,West,Office Supplies,20.724,2,-15.1976
2017-11-24,Central,Office Supplies,13.762,1,-24.7716
2017-11-24,East,Office Supplies,12.96,2,6.2208
2017-11-24,West,Furniture,364.08,2,9.102
2017-11-24,South,Office Supplies,1443.96,12,375.4296
2017-11-24,East,Furniture,977.292,6,173.7408
2017-11-24,East,Office Supplies,5.88,1,2.8812
2017-11-24,South,Office Supplies,2.88,1,1.4112
2017-11-24,West,Furniture,71.088,2,-1.7772
2017-11-24,South,Technology,79.1,2,39.55
2017-11-24,South,Office Supplies,327.84,8,157.3632
2017-11-24,South,Office Supplies,64.848,7,24.318
2017-11-24,Central,Office Supplies,33.29,1,7.9896
2017-11-24,West,Office Supplies,415.872,8,-41.5872
2017-11-24,East,Furniture,321.568,2,-16.0784
2017-11-24,East,Office Supplies,167.96,2,78.9412
2017-11-24,West,Office Supplies,7.78,1,3.501
2017-11-24,South,Office Supplies,19.008,8,-12.672
2017-11-24,West,Technology,223.58,14,87.1962
2017-11-24,West,Office Supplies,27.76,4,9.9936
2017-11-25,South,Office Supplies,48.87,9,23.9463
2017-11-25,Central,Office Supplies,67.84,5,-179.776
2017-11-25,Central,Technology,299.96,5,37.495
2017-11-25,West,Office Supplies,5.16,2,1.3416
2017-11-25,West,Technology,39.96,5,3.4965
2017-11-25,South,Furniture,723.92,5,-81.441
2017-11-25,West,Office Supplies,34.08,6,15.336
2017-11-25,Central,Furniture,853.93,5,-24.398
2017-11-25,Central,Office Supplies,501.81,3,0.0
2017-11-25,West,Furniture,359.499,3,-29.6058
2017-11-25,South,Furniture,701.96,2,168.4704
2017-11-25,Central,Office Supplies,18.688,4,3.7376
2017-11-25,West,Office Supplies,10.48,1,2.8296
2017-11-26,East,Office Supplies,213.136,7,23.9778
2017-11-26,Central,Furniture,257.94,3,67.0644
2017-11-26,Central,Technology,89.98,2,43.1904
2017-11-26,Central,Furniture,828.6,3,240.294
2017-11-26,Central,Technology,1879.96,4,545.1884
2017-11-26,Central,Furniture,27.46,2,9.8856
2017-11-26,Central,Technology,38.04,2,12.1728
2017-11-26,Central,Furniture,126.3,3,40.416
2017-11-26,East,Office Supplies,52.272,3,9.801
2017-11-26,East,Office Supplies,58.73,7,14.6825
2017-11-26,East,Furniture,135.3,5,37.884
2017-11-26,East,Technology,220.752,8,-40.4712
2017-11-26,East,Office Supplies,93.344,4,32.6704
2017-11-26,East,Technology,979.95,5,264.5865
2017-11-26,Central,Office Supplies,33.568,8,-53.7088
2017-11-26,South,Office Supplies,12.84,3,3.7236
2017-11-27,Central,Office Supplies,497.94,3,224.073
2017-11-27,Central,Office Supplies,158.28,6,72.8088
2017-11-27,West,Office Supplies,244.55,5,114.9385
2017-11-27,West,Office Supplies,117.488,7,41.1208
2017-11-27,West,Technology,166.16,8,59.8176
2017-11-27,East,Office Supplies,6.99,3,2.0271
2017-11-27,West,Furniture,18.84,3,6.0288
2017-11-27,South,Office Supplies,43.584,1,4.3584
2017-11-27,South,Office Supplies,8.76,5,0.7665
2017-11-27,Central,Furniture,46.94,1,19.2454
2017-11-27,Central,Technology,143.73,9,56.0547
2017-11-27,East,Office Supplies,107.424,6,36.2556
2017-11-27,West,Technology,57.568,4,5.7568
2017-11-28,East,Office Supplies,1.64,1,0.738
2017-11-28,East,Furniture,516.488,7,-12.9122
2017-11-28,East,Furniture,20.9,5,7.524
2017-11-28,West,Office Supplies,88.768,2,31.0688
2017-11-28,East,Furniture,1007.232,6,75.5424
2017-11-28,East,Furniture,2065.32,12,-619.596
2017-11-28,East,Technology,1979.89,11,494.9725
2017-11-28,East,Office Supplies,15.552,3,5.4432
2017-11-28,East,Office Supplies,79.96,2,35.982
2017-11-28,East,Office Supplies,25.344,6,7.92
2017-11-28,East,Furniture,1049.2,5,272.792
2017-11-28,West,Office Supplies,62.65,5,29.4455
2017-11-29,South,Furniture,390.368,2,48.796
2017-11-29,South,Furniture,101.52,5,19.035
2017-11-30,South,Technology,71.976,3,8.997
2017-11-30,East,Furniture,1242.9,5,262.39
2017-11-30,East,Office Supplies,83.56,4,1.6712
2017-11-30,East,Technology,546.06,3,163.818
2017-11-30,East,Office Supplies,269.49,3,5.3898
2017-11-30,East,Office Supplies,663.936,4,82.992
2017-11-30,South,Office Supplies,173.8,5,43.45
